,ts_code,open,high,low,close,pre_close,vol,amount,turn,paused,pct_chg,isST
2007-08-01,sh.600519,73.0296090000,73.5957300000,70.7707862100,71.3482296300,73.0692374700,1996605,253670740.0000,0.489447,0,-2.355318,0
2007-07-31,sh.600519,70.1310694800,73.5957300000,69.7574296200,73.0692374700,70.4197911900,2716592,344790131.0000,0.665944,0,3.762367,0
2007-07-30,sh.600519,67.6514595000,71.1047976000,67.4872844100,70.4197911900,67.6514595000,2787699,339526695.0000,0.683375,0,4.092050,0
2007-07-27,sh.600519,68.2458865500,69.3441612900,67.3740602100,67.6514595000,69.6555278400,1631215,196650321.0000,0.399875,0,-2.877114,0
2007-07-26,sh.600519,69.5649484800,70.7651250000,69.1799862000,69.6555278400,69.0611007900,1305304,161489704.0000,0.319982,0,0.860729,0
2007-07-25,sh.600519,69.3498225000,70.1990040000,68.7837015000,69.0611007900,69.8932986600,1524167,186522568.0000,0.373634,0,-1.190670,0
2007-07-24,sh.600519,71.1047976000,71.3312460000,69.5762709000,69.8932986600,71.0198794500,1310379,162555321.0000,0.321226,0,-1.586288,0
2007-07-23,sh.600519,68.3874168000,71.7048858600,67.4023662600,71.0198794500,67.9005527400,1909284,237054485.0000,0.468041,0,4.593959,0
2007-07-20,sh.600519,66.7456659000,68.2175805000,66.2361570000,67.9005527400,67.2268687500,1429446,171502982.0000,0.350414,0,1.002107,0
2007-07-19,sh.600519,65.1548658900,67.4136886800,65.1039150000,67.2268687500,65.7153256800,1474677,173893104.0000,0.361502,0,2.300136,0
2007-07-18,sh.600519,64.4415534300,66.2418182100,63.4055520000,65.7153256800,65.1775107300,1135686,130799471.0000,0.278402,0,0.825158,0
2007-07-17,sh.600519,62.9526552000,65.2171392000,61.8770253000,65.1775107300,62.9979448800,1506588,168233760.0000,0.369324,0,3.459740,0
2007-07-16,sh.600519,65.0925925800,65.0925925800,62.9696388300,62.9979448800,64.8151932900,1074733,121378863.0000,0.263460,0,-2.803737,0
2007-07-13,sh.600519,64.5547776300,65.3756530800,64.4925043200,64.8151932900,64.3509740700,916686,104813064.0000,0.224716,0,0.721386,0
2007-07-12,sh.600519,65.2680960000,65.5325443200,64.0808918400,64.3509667200,65.1780710400,1473914,168661711.0000,0.361315,0,-1.268986,0
2007-07-11,sh.600519,65.8307520000,65.8307520000,64.5929088000,65.1780710400,66.3934080000,1212996,140017458.0000,0.297353,0,-1.830512,0
2007-07-10,sh.600519,67.5187200000,67.5187200000,65.8307520000,66.3934080000,67.6031184000,979370,115825748.0000,0.240082,0,-1.789431,0
2007-07-09,sh.600519,66.5059392000,67.9125792000,66.1120800000,67.6031184000,66.3258892800,1164344,138656746.0000,0.285427,0,1.925691,0
2007-07-06,sh.600519,63.9177216000,66.4215408000,63.9177216000,66.3258892800,64.1596636800,1559604,180456456.0000,0.382321,0,3.376303,0
2007-07-05,sh.600519,65.2680960000,66.3934080000,63.6420201600,64.1596636800,65.8982707200,1704363,194675509.0000,0.417807,0,-2.638323,0
2007-07-04,sh.600519,66.5171923200,67.1811264000,65.3862537600,65.8982707200,66.5171923200,1155694,135460424.0000,0.283306,0,-0.930467,0
2007-07-03,sh.600519,67.0685952000,67.2373920000,65.2680960000,66.5171923200,66.9954499200,1100903,129623748.0000,0.269875,0,-0.713865,0
2007-07-02,sh.600519,66.9560640000,67.5187200000,64.7054400000,66.9954499200,67.3386700800,1960022,229624506.0000,0.480479,0,-0.509693,0
2007-06-29,sh.600519,67.2373920000,69.4598832000,66.4778064000,67.3386700800,68.5765132800,1549939,186255139.0000,0.379951,0,-1.805052,0
2007-06-28,sh.600519,70.2757344000,70.6133280000,68.3795836800,68.5765132800,70.0450454400,2621217,326430499.0000,0.642564,0,-2.096555,0
2007-06-27,sh.600519,68.1995337600,70.1181907200,67.0685952000,70.0450454400,67.6425043200,2376647,293372111.0000,0.582610,0,3.551819,0
2007-06-26,sh.600519,66.8941718400,68.0813760000,65.0261539200,67.6425043200,67.0067030400,1227169,145796096.0000,0.300828,0,0.948866,0
2007-06-25,sh.600519,67.5749856000,70.0562985600,66.6747360000,67.0067030400,67.9857244800,3275657,398355115.0000,0.802993,0,-1.440044,0
2007-06-22,sh.600519,69.6961987200,70.5570624000,66.9560640000,67.9857244800,69.6736924800,1785337,218079514.0000,0.437657,0,-2.422676,0
2007-06-21,sh.600519,68.4189696000,70.2082156800,68.0813760000,69.6736924800,69.4486300800,1940141,238688175.0000,0.475605,0,0.324072,0
2007-06-20,sh.600519,68.9366131200,71.4460588800,68.1939072000,69.4486300800,69.4317504000,1917026,236303439.0000,0.469939,0,0.024310,0
2007-06-19,sh.600519,70.6583404800,71.4573120000,68.6440320000,69.4317504000,71.4348057600,2794684,348478544.0000,0.685087,0,-2.804031,0
2007-06-18,sh.600519,71.1647308800,73.9555046400,70.3938921600,71.4348057600,70.8271372800,2172221,277680174.0000,0.532497,0,0.857962,0
2007-06-15,sh.600519,69.7524643200,71.0071872000,69.6568128000,70.8271372800,70.4220249600,1489786,185772690.0000,0.365205,0,0.575259,0
2007-06-14,sh.600519,66.8435328000,73.1452800000,66.5565782400,70.4220249600,67.4455747200,3488110,435609721.0000,0.855074,0,4.413115,0
2007-06-13,sh.600519,67.2317654400,69.4598832000,66.3934080000,67.4455747200,67.7606620800,3868378,465951672.0000,0.948292,0,-0.464998,0
2007-06-12,sh.600519,67.5130934400,68.9253600000,64.7391993600,67.7606620800,66.1683456000,4419028,529299495.0000,1.083278,0,2.406464,0
2007-06-11,sh.600519,60.5417856000,66.1683456000,60.1816857600,66.1683456000,60.1535529600,5409546,620110688.0000,1.326093,0,9.999059,0
2007-06-08,sh.600519,60.0860342400,60.4798934400,59.0788800000,60.1535529600,59.4502329600,3581908,381067005.0000,0.878067,0,1.183040,0
2007-06-07,sh.600519,59.3714611200,60.4855200000,58.6175020800,59.4502329600,59.3658345600,5337084,562638223.0000,1.308330,0,0.142168,0
2007-06-06,sh.600519,59.0788800000,61.3295040000,57.4077916800,59.3658345600,59.6809219200,3138434,329128886.0000,0.769354,0,-0.527951,0
2007-06-05,sh.600519,57.9535680000,60.1985654400,53.4917059200,59.6809219200,59.4333532800,5294878,544757934.0000,1.297984,0,0.416551,0
2007-06-04,sh.600519,62.2747660800,64.8179712000,58.2348960000,59.4333532800,62.1397286400,5694906,627231638.0000,1.396047,0,-4.355310,0
2007-06-01,sh.600519,61.3351305600,63.1131235200,60.8793792000,62.1397286400,57.3740323200,6966650,775108764.0000,1.707801,0,8.306365,0
2007-05-31,sh.600519,57.3740323200,57.3740323200,57.3740323200,57.3740323200,57.3740323200,0,0.0000,,1,0.000000,0
2007-05-30,sh.600519,58.5162240000,61.3238774400,56.1530688000,57.3740323200,61.4532883200,7290654,756701836.0000,1.787227,0,-6.637979,0
2007-05-29,sh.600519,62.1734880000,64.9305024000,60.9356448000,61.4532883200,62.0665833600,4294511,480225991.0000,1.052754,0,-0.988121,0
2007-05-28,sh.600519,59.9228640000,62.5954800000,59.9116108800,62.0665833600,59.8609718400,5551105,607604935.0000,1.360795,0,3.684555,0
2007-05-25,sh.600519,56.2824796800,61.5039273600,56.2824796800,59.8609718400,55.9111267200,8310533,883158731.0000,2.037240,0,7.064503,0
2007-05-24,sh.600519,54.8420803200,56.0461641600,54.3750758400,55.9111267200,54.5607523200,5579895,548678429.0000,2.067188,0,2.474994,0
2007-05-23,sh.600519,53.2553904000,55.7029440000,53.2497638400,54.5607523200,53.3622950400,4033890,391972671.0000,1.494438,0,2.245893,0
2007-05-22,sh.600519,54.0768681600,54.2963040000,52.9965686400,53.3622950400,54.3694492800,5990195,567699268.0000,2.219192,0,-1.852428,0
2007-05-21,sh.600519,53.6267433600,55.8042220800,52.9628092800,54.3694492800,55.3822300800,4150822,402560491.0000,1.537758,0,-1.828714,0
2007-05-18,sh.600519,55.3090848000,56.8845216000,54.5776320000,55.3822300800,55.7141971200,5183691,517580169.0000,1.920406,0,-0.595836,0
2007-05-17,sh.600519,52.5239376000,56.2937328000,52.5126844800,55.7141971200,52.6533484800,9518160,930266093.0000,3.526200,0,5.813202,0
2007-05-16,sh.600519,51.1454304000,53.2272576000,51.0328992000,52.6533484800,51.1623100800,5043288,468228612.0000,1.868391,0,2.914331,0
2007-05-15,sh.600519,53.1597388800,53.1597388800,51.1229241600,51.1623100800,53.1090998400,7103792,655524409.0000,2.631748,0,-3.665642,0
2007-05-14,sh.600519,52.6646016000,56.7044716800,51.8656300800,53.1090998400,51.7643520000,13187045,1263779092.0000,4.885415,0,2.597826,0
2007-05-11,sh.600519,51.7643520000,51.7643520000,51.7643520000,51.7643520000,51.7643520000,0,0.0000,,1,0.000000,0
2007-05-10,sh.600519,51.7643520000,51.7643520000,51.7643520000,51.7643520000,51.7643520000,0,0.0000,,1,0.000000,0
2007-05-09,sh.600519,54.2963040000,54.3019305600,50.5827744000,51.7643520000,54.2963040000,15177660,1394029058.0000,5.622880,0,-4.663213,0
2007-05-08,sh.600519,54.3525696000,55.0840224000,53.7505276800,54.2963040000,53.6886355200,4602697,444700567.0000,1.705165,0,1.131840,0
2007-04-30,sh.600519,52.3270080000,54.7858147200,52.0738128000,53.6886355200,52.7658796800,4355729,414391808.0000,1.613670,0,1.748773,0
2007-04-27,sh.600519,54.7351756800,54.7520553600,52.6758547200,52.7658796800,54.7689350400,2647491,250199461.0000,0.980818,0,-3.657281,0
2007-04-26,sh.600519,54.0599884800,55.4103628800,53.4523200000,54.7689350400,54.0093494400,3369828,325641558.0000,1.248423,0,1.406395,0
2007-04-25,sh.600519,53.1653654400,54.4651008000,52.6646016000,54.0093494400,53.1597388800,3782234,362266657.0000,1.401207,0,1.598216,0
2007-04-24,sh.600519,53.9699635200,54.0037228800,52.6139625600,53.1597388800,53.7786604800,3947857,372593709.0000,1.462566,0,-1.150867,0
2007-04-23,sh.600519,53.2160044800,53.9080713600,52.3270080000,53.7786604800,53.2103779200,4748675,447869454.0000,1.759245,0,1.067994,0
2007-04-20,sh.600519,52.3270080000,53.7336480000,52.2707424000,53.2103779200,52.2144768000,4151694,392180310.0000,1.538081,0,1.907324,0
2007-04-19,sh.600519,53.8461792000,54.0149760000,51.4267584000,52.2144768000,54.3469430400,3988171,372975317.0000,1.477501,0,-3.923795,0
2007-04-18,sh.600519,55.5285206400,55.5285206400,53.7336480000,54.3469430400,55.5285206400,4878084,470273102.0000,1.807188,0,-2.127881,0
2007-04-17,sh.600519,57.3909120000,58.2011366400,54.5776320000,55.5285206400,57.2389948800,4461885,442356324.0000,1.652998,0,-2.988303,0
2007-04-16,sh.600519,57.3346464000,58.4880912000,56.5469280000,57.2389948800,57.9254352000,3781242,383878218.0000,1.400840,0,-1.185035,0
2007-04-13,sh.600519,55.7029440000,59.2926892800,54.5776320000,57.9254352000,55.6129190400,8478318,867089257.0000,3.140969,0,4.158237,0
2007-04-12,sh.600519,52.7208672000,56.3218656000,52.3157548800,55.6129190400,52.8221452800,7645857,739231914.0000,2.832567,0,5.283340,0
2007-04-11,sh.600519,53.4241872000,53.4241872000,52.2707424000,52.8221452800,53.1090998400,5382825,504663488.0000,1.994180,0,-0.540314,0
2007-04-10,sh.600519,53.5761043200,53.8968182400,52.9459296000,53.1090998400,53.4523200000,6304682,597770870.0000,2.335701,0,-0.642106,0
2007-04-09,sh.600519,53.1991248000,54.3525696000,52.2707424000,53.4523200000,52.8896640000,6283418,591101165.0000,2.327823,0,1.063830,0
2007-04-06,sh.600519,53.2272576000,53.4579465600,52.6083360000,52.8896640000,53.6436230400,2761536,259568009.0000,1.023068,0,-1.405492,0
2007-04-05,sh.600519,54.5101132800,54.5101132800,53.2947763200,53.6436230400,54.7689350400,3746014,358362495.0000,1.387789,0,-2.054654,0
2007-04-04,sh.600519,53.4466934400,55.1346614400,53.4466934400,54.7689350400,53.3848012800,4080726,395605830.0000,1.511790,0,2.592748,0
2007-04-03,sh.600519,52.8277718400,53.7899136000,51.8262441600,53.3848012800,52.8277718400,4280091,402378753.0000,1.585649,0,1.054423,0
2007-04-02,sh.600519,53.4523200000,53.4579465600,51.7080864000,52.8277718400,53.1709920000,2825719,261934932.0000,1.046846,0,-0.645503,0
2007-03-30,sh.600519,54.3413164800,54.3807024000,52.4395392000,53.1709920000,54.2231587200,3098507,293158039.0000,1.147906,0,-1.940441,0
2007-03-29,sh.600519,52.4282860800,54.2906774400,51.9218956800,54.2231587200,52.3776470400,4941537,465028032.0000,1.830695,0,3.523479,0
2007-03-28,sh.600519,52.2538627200,52.8052656000,51.2016960000,52.3776470400,52.2088502400,3492636,323233779.0000,1.293920,0,0.323306,0
2007-03-27,sh.600519,52.7602531200,52.8896640000,51.6799536000,52.2088502400,52.9009171200,3719764,345056807.0000,1.378064,0,-1.308228,0
2007-03-26,sh.600519,53.3397888000,53.3960544000,52.7208672000,52.9009171200,53.4466934400,2265620,212983960.0000,0.839346,0,-1.021161,0
2007-03-23,sh.600519,52.6139625600,53.5085856000,51.8768832000,53.4466934400,53.1653654400,3027938,283551750.0000,1.121763,0,0.529157,0
2007-03-22,sh.600519,53.0078217600,53.3848012800,51.7643520000,53.1653654400,52.8896640000,3139702,291678124.0000,1.163168,0,0.521274,0
2007-03-21,sh.600519,53.2553904000,54.1837728000,51.5505427200,52.8896640000,53.2328841600,2828956,266389529.0000,1.048046,0,-0.644753,0
2007-03-20,sh.600519,54.7689350400,54.8589600000,53.1428592000,53.2328841600,54.7914412800,2118752,201378936.0000,0.784936,0,-2.844523,0
2007-03-19,sh.600519,53.4579465600,55.2640723200,53.3397888000,54.7914412800,54.9208521600,2595161,253220579.0000,0.961431,0,-0.235635,0
2007-03-16,sh.600519,55.0277568000,55.1402880000,53.5085856000,54.9208521600,54.8139475200,1463493,140836291.0000,0.542181,0,0.195034,0
2007-03-15,sh.600519,53.4523200000,55.1402880000,53.4523200000,54.8139475200,54.0262291200,2097319,201776897.0000,0.776995,0,1.458031,0
2007-03-14,sh.600519,54.5776320000,55.1402880000,53.6211168000,54.0262291200,55.3709769600,2160027,207586165.0000,0.800227,0,-2.428622,0
2007-03-13,sh.600519,55.6804377600,56.1530688000,54.0262291200,55.3709769600,56.1530688000,1908052,186420809.0000,0.706878,0,-1.392785,0
2007-03-12,sh.600519,56.1530688000,56.2712265600,55.4947612800,56.1530688000,56.2712265600,1944399,193188602.0000,0.720343,0,-0.209978,0
2007-03-09,sh.600519,56.3218656000,57.6609868800,55.7592096000,56.2712265600,57.0814512000,1618595,162560220.0000,0.599642,0,-1.419413,0
2007-03-08,sh.600519,56.7719904000,57.3909120000,55.7592096000,57.0814512000,57.0870777600,1380763,138217148.0000,0.511532,0,-0.009858,0
2007-03-07,sh.600519,56.9970528000,58.2067632000,56.2712265600,57.0870777600,56.3218656000,2642534,271589373.0000,0.978982,0,1.358642,0
2007-03-06,sh.600519,52.8896640000,56.9126544000,52.3270080000,56.3218656000,53.3960544000,2435058,241040734.0000,0.902118,0,5.479449,0
2007-03-05,sh.600519,55.0896489600,55.0896489600,53.3397888000,53.3960544000,55.0221302400,2180501,208807884.0000,0.807812,0,-2.955312,0
2007-03-02,sh.600519,54.5776320000,56.8226294400,53.9924697600,55.0221302400,54.2400384000,3477066,341362336.0000,1.288151,0,1.441908,0
2007-03-01,sh.600519,54.2400384000,54.2400384000,52.2594892800,54.2400384000,49.3111718400,4458245,429485218.0000,1.651650,0,9.995439,0
2007-02-28,sh.600519,49.3111718400,49.3111718400,49.3111718400,49.3111718400,49.3111718400,0,0.0000,,1,0.000000,0
2007-02-27,sh.600519,54.2963040000,54.2963040000,49.1311219200,49.3111718400,54.5888851200,3186695,292514587.0000,1.180577,0,-9.668107,0
2007-02-26,sh.600519,56.1530688000,56.1530688000,54.0206025600,54.5888851200,56.3612515200,1532146,150045013.0000,0.567615,0,-3.144656,0
2007-02-16,sh.600519,58.9494691200,59.0788800000,56.0180313600,56.3612515200,58.0717257600,2507162,256784061.0000,0.928830,0,-2.945452,0
2007-02-15,sh.600519,56.6313264000,59.0676268800,56.2712265600,58.0717257600,56.0180313600,1680518,173731362.0000,0.622583,0,3.666133,0
2007-02-14,sh.600519,56.5919404800,57.3852854400,55.1402880000,56.0180313600,56.1530688000,1561447,154853057.0000,0.578471,0,-0.240486,0
2007-02-13,sh.600519,55.0727692800,56.1755750400,54.5776320000,56.1530688000,54.5776320000,1876710,184420201.0000,0.695266,0,2.886601,0
2007-02-12,sh.600519,52.7771328000,55.5622800000,52.4395392000,54.5776320000,52.9853155200,1251133,120701377.0000,0.463508,0,3.005205,0
2007-02-09,sh.600519,53.5535980800,54.3413164800,52.3270080000,52.9853155200,53.9924697600,1226217,116298291.0000,0.454278,0,-1.865362,0
2007-02-08,sh.600519,54.5213664000,55.6916908800,52.6083360000,53.9924697600,54.8420803200,1837314,176642962.0000,0.680671,0,-1.549197,0
2007-02-07,sh.600519,53.5535980800,56.2543468800,53.4579465600,54.8420803200,53.8743120000,1797622,175261713.0000,0.665966,0,1.796346,0
2007-02-06,sh.600519,53.4579465600,54.5213664000,50.3577120000,53.8743120000,54.5776320000,3952256,365914405.0000,1.464195,0,-1.288660,0
2007-02-05,sh.600519,56.8226294400,56.8282560000,54.4200883200,54.5776320000,56.8282560000,1983799,194534210.0000,0.734940,0,-3.960396,0
2007-02-02,sh.600519,58.4993443200,58.9663488000,56.2656000000,56.8282560000,59.0788800000,1498880,151508799.0000,0.555291,0,-3.809524,0
2007-02-01,sh.600519,56.2599734400,59.6246563200,55.9842720000,59.0788800000,58.0829788800,2590975,265744453.0000,0.959881,0,1.714615,0
2007-01-31,sh.600519,60.6543168000,61.8921600000,57.3909120000,58.0829788800,61.7514960000,3326784,352147545.0000,1.232476,0,-5.940772,0
2007-01-30,sh.600519,60.0522748800,62.5110816000,59.9116108800,61.7514960000,60.4798934400,2656109,287395106.0000,0.984011,0,2.102523,0
2007-01-29,sh.600519,60.6543168000,63.5801280000,59.6978016000,60.4798934400,61.2676118400,1856036,201345338.0000,0.687607,0,-1.285703,0
2007-01-26,sh.600519,60.2041920000,61.8640272000,55.1402880000,61.2676118400,60.9750307200,3584570,380378208.0000,1.327979,0,0.479834,0
2007-01-25,sh.600519,60.4855200000,62.4266832000,59.8103328000,60.9750307200,61.7683756800,4484815,490557153.0000,1.661493,0,-1.284383,0
2007-01-24,sh.600519,59.3602080000,63.5801280000,59.3602080000,61.7683756800,59.2364236800,1940422,212553649.0000,0.718870,0,4.274316,0
2007-01-23,sh.600519,64.0302528000,64.5929088000,58.5724896000,59.2364236800,63.6926592000,4178280,450098219.0000,1.547931,0,-6.996465,0
2007-01-22,sh.600519,61.9484256000,65.2680960000,61.8921600000,63.6926592000,61.5264336000,2552122,290839225.0000,0.945487,0,3.520803,0
2007-01-19,sh.600519,59.2026643200,62.9555798400,59.2026643200,61.5264336000,59.2026643200,2225551,243504208.0000,0.824502,0,3.925107,0
2007-01-18,sh.600519,55.1402880000,59.3545814400,54.5776320000,59.2026643200,55.2078067200,3064535,315103130.0000,1.135321,0,7.236036,0
2007-01-17,sh.600519,54.9095990400,57.9535680000,54.0262291200,55.2078067200,54.9883708800,2591604,257353976.0000,0.960114,0,0.399058,0
2007-01-16,sh.600519,55.9055001600,56.7044716800,54.1725196800,54.9883708800,56.0461641600,3503970,344077710.0000,1.298119,0,-1.887358,0
2007-01-15,sh.600519,54.6057648000,57.3909120000,54.6057648000,56.0461641600,54.5551257600,3067052,305993934.0000,1.136253,0,2.733087,0
2007-01-12,sh.600519,51.7080864000,54.6901632000,50.6390400000,54.5551257600,51.7587254400,3640208,347136997.0000,1.348591,0,5.402762,0
2007-01-11,sh.600519,50.0763840000,52.4282860800,49.7950560000,51.7587254400,50.0595043200,3748280,341540304.0000,1.388628,0,3.394399,0
2007-01-10,sh.600519,50.0763840000,50.9147414400,49.2886656000,50.0595043200,49.9582262400,2823940,249921322.0000,1.046187,0,0.202726,0
2007-01-09,sh.600519,47.7638678400,50.6334134400,47.6006976000,49.9582262400,47.7469881600,2830001,248096035.0000,1.048433,0,4.631157,0
